Date,Product,Sales,Type,Lower_Bound,Upper_Bound
2025-12-13,Product C,815,Actual,815,815
2025-12-14,Product C,796,Actual,796,796
2025-12-15,Product C,808,Actual,808,808
2025-12-16,Product C,819,Actual,819,819
2025-12-17,Product C,823,Actual,823,823
2025-12-18,Product C,815,Actual,815,815
2025-12-19,Product C,812,Actual,812,812
2025-12-20,Product C,800,Actual,800,800
2025-12-21,Product C,832,Actual,832,832
2025-12-22,Product C,821,Actual,821,821
2025-12-23,Product C,822,Actual,822,822
2025-12-24,Product C,841,Actual,841,841
2025-12-25,Product C,834,Actual,834,834
2025-12-26,Product C,823,Actual,823,823
2025-12-27,Product C,828,Actual,828,828
2025-12-28,Product C,821,Actual,821,821
2025-12-29,Product C,823,Actual,823,823
2025-12-30,Product C,852,Actual,852,852
2025-12-31,Product C,852,Actual,852,852
2026-01-01,Product C,844,Actual,844,844
2026-01-02,Product C,831,Actual,831,831
2026-01-03,Product C,829,Actual,829,829
2026-01-04,Product C,832,Actual,832,832
2026-01-05,Product C,850,Actual,850,850
2026-01-06,Product C,842,Actual,842,842
2026-01-07,Product C,842,Actual,842,842
2026-01-08,Product C,827,Actual,827,827
2026-01-09,Product C,833,Actual,833,833
2026-01-10,Product C,826,Actual,826,826
2026-01-11,Product C,822,Actual,822,822
2026-01-12,Product C,839,Actual,839,839
2026-01-13,Product C,847,Actual,847,847
2026-01-14,Product C,856,Actual,856,856
2026-01-15,Product C,850,Actual,850,850
2026-01-16,Product C,842,Actual,842,842
2026-01-17,Product C,838,Actual,838,838
2026-01-18,Product C,869,Actual,869,869
2026-01-19,Product C,862,Actual,862,862
2026-01-20,Product C,876,Actual,876,876
2026-01-21,Product C,873,Actual,873,873
2026-01-22,Product C,853,Actual,853,853
2026-01-23,Product C,832,Actual,832,832
2026-01-24,Product C,836,Actual,836,836
2026-01-25,Product C,843,Actual,843,843
2026-01-26,Product C,826,Actual,826,826
2026-01-27,Product C,871,Actual,871,871
2026-01-28,Product C,865,Actual,865,865
2026-01-29,Product C,890,Actual,890,890
2026-01-30,Product C,867,Actual,867,867
2026-01-31,Product C,855,Actual,855,855
2026-02-01,Product C,855,Actual,855,855
2026-02-02,Product C,858,Actual,858,858
2026-02-03,Product C,890,Actual,890,890
2026-02-04,Product C,886,Actual,886,886
2026-02-05,Product C,876,Actual,876,876
2026-02-06,Product C,857,Actual,857,857
2026-02-07,Product C,860,Actual,860,860
2026-02-08,Product C,867,Actual,867,867
2026-02-09,Product C,874,Actual,874,874
2026-02-10,Product C,870,Actual,870,870
2026-02-11,Product C,903,Actual,903,903
2026-02-12,Product C,891,Actual,891,891
2026-02-13,Product C,857,Actual,857,857
2026-02-14,Product C,855,Actual,855,855
2026-02-15,Product C,856,Actual,856,856
2026-02-16,Product C,864,Actual,864,864
2026-02-17,Product C,890,Actual,890,890
2026-02-18,Product C,908,Actual,908,908
2026-02-19,Product C,874,Actual,874,874
2026-02-20,Product C,877,Actual,877,877
2026-02-21,Product C,871,Actual,871,871
2026-02-22,Product C,867,Actual,867,867
2026-02-23,Product C,896,Actual,896,896
2026-02-24,Product C,875,Actual,875,875
2026-02-25,Product C,895,Actual,895,895
2026-02-26,Product C,890,Actual,890,890
2026-02-27,Product C,864,Actual,864,864
2026-02-28,Product C,860,Actual,860,860
2026-03-01,Product C,872,Actual,872,872
2026-03-02,Product C,863,Actual,863,863
2026-03-03,Product C,897,Actual,897,897
2026-03-04,Product C,907,Actual,907,907
2026-03-05,Product C,875,Actual,875,875
2026-03-06,Product C,876,Actual,876,876
2026-03-07,Product C,879,Actual,879,879
2026-03-08,Product C,874,Actual,874,874
2026-03-09,Product C,906,Actual,906,906
2026-03-10,Product C,912,Actual,912,912
2026-03-11,Product C,904,Actual,904,904
2026-03-12,Product C,897,Actual,897,897
2026-03-13,Product C,883,Actual,883,883
2026-03-14,Product C,867,Actual,867,867
2026-03-15,Product C,876,Actual,876,876
2026-03-16,Product C,891,Actual,891,891
2026-03-17,Product C,907,Actual,907,907
2026-03-18,Product C,919,Actual,919,919
2026-03-19,Product C,902,Actual,902,902
2026-03-20,Product C,893,Actual,893,893
2026-03-21,Product C,879,Actual,879,879
2026-03-22,Product C,887,Actual,887,887
2026-03-23,Product C,907,Actual,907,907
2026-03-24,Product C,917,Actual,917,917
2026-03-25,Product C,899,Actual,899,899
2026-03-26,Product C,910,Actual,910,910
2026-03-27,Product C,897,Actual,897,897
2026-03-28,Product C,871,Actual,871,871
2026-03-29,Product C,895,Actual,895,895
2026-03-30,Product C,899,Actual,899,899
2026-03-31,Product C,909,Actual,909,909
2026-04-01,Product C,895,Actual,895,895
2026-04-02,Product C,922,Actual,922,922
2026-04-03,Product C,889,Actual,889,889
2026-04-04,Product C,887,Actual,887,887
2026-04-05,Product C,887,Actual,887,887
2026-04-06,Product C,895,Actual,895,895
2026-04-07,Product C,906,Actual,906,906
2026-04-08,Product C,894,Actual,894,894
2026-04-09,Product C,908,Actual,908,908
2026-04-10,Product C,890,Actual,890,890
2026-04-11,Product C,878,Actual,878,878
2026-04-12,Product C,883,Actual,883,883
2026-04-13,Product C,900,Actual,900,900
2026-04-14,Product C,922,Actual,922,922
2026-04-15,Product C,927,Actual,927,927
2026-04-16,Product C,910,Actual,910,910
2026-04-17,Product C,887,Actual,887,887
2026-04-18,Product C,874,Actual,874,874
2026-04-19,Product C,887,Actual,887,887
2026-04-20,Product C,905,Actual,905,905
2026-04-21,Product C,928,Actual,928,928
2026-04-22,Product C,918,Actual,918,918
2026-04-23,Product C,899,Actual,899,899
2026-04-24,Product C,906,Actual,906,906
2026-04-25,Product C,888,Actual,888,888
2026-04-26,Product C,896,Actual,896,896
2026-04-27,Product C,903,Actual,903,903
2026-04-28,Product C,916,Actual,916,916
2026-04-29,Product C,914,Actual,914,914
2026-04-30,Product C,910,Actual,910,910
2026-05-01,Product C,894,Actual,894,894
2026-05-02,Product C,883,Actual,883,883
2026-05-03,Product C,878,Actual,878,878
2026-05-04,Product C,911,Actual,911,911
2026-05-05,Product C,929,Actual,929,929
2026-05-06,Product C,915,Actual,915,915
2026-05-07,Product C,914,Actual,914,914
2026-05-08,Product C,899,Actual,899,899
2026-05-09,Product C,888,Actual,888,888
2026-05-10,Product C,890,Actual,890,890
2026-05-11,Product C,903,Actual,903,903
2026-05-12,Product C,926,Actual,926,926
2026-05-13,Product C,911,Actual,911,911
2026-05-14,Product C,909,Actual,909,909
2026-05-15,Product C,880,Actual,880,880
2026-05-16,Product C,876,Actual,876,876
2026-05-17,Product C,892,Actual,892,892
2026-05-18,Product C,884,Actual,884,884
2026-05-19,Product C,909,Actual,909,909
2026-05-20,Product C,922,Actual,922,922
2026-05-21,Product C,909,Actual,909,909
2026-05-22,Product C,879,Actual,879,879
2026-05-23,Product C,898,Actual,898,898
2026-05-24,Product C,881,Actual,881,881
2026-05-25,Product C,894,Actual,894,894
2026-05-26,Product C,911,Actual,911,911
2026-05-27,Product C,920,Actual,920,920
2026-05-28,Product C,904,Actual,904,904
2026-05-29,Product C,877,Actual,877,877
2026-05-30,Product C,882,Actual,882,882
2026-05-31,Product C,880,Actual,880,880
2026-06-01,Product C,879,Actual,879,879
2026-06-02,Product C,899,Actual,899,899
2026-06-03,Product C,896,Actual,896,896
2026-06-04,Product C,890,Actual,890,890
2026-06-05,Product C,883,Actual,883,883
2026-06-06,Product C,881,Actual,881,881
2026-06-07,Product C,874,Actual,874,874
2026-06-08,Product C,887,Actual,887,887
2026-06-09,Product C,899,Actual,899,899
2026-06-10,Product C,904,Actual,904,904
2026-06-11,Product C,915,Actual,915,915
2026-06-12,Product C,875,Actual,875,875
2026-06-13,Product C,886,Actual,886,886
2026-06-14,Product C,865,Actual,865,865
2026-06-15,Product C,891,Actual,891,891
2026-06-16,Product C,897,Actual,897,897
2026-06-17,Product C,893,Actual,893,893
2026-06-18,Product C,886,Actual,886,886
2026-06-19,Product C,872,Actual,872,872
2026-06-20,Product C,875,Actual,875,875
2026-06-21,Product C,886,Actual,886,886
2026-06-22,Product C,883,Actual,883,883
2026-06-23,Product C,893,Actual,893,893
2026-06-24,Product C,913,Actual,913,913
2026-06-25,Product C,873,Actual,873,873
2026-06-26,Product C,877,Actual,877,877
2026-06-27,Product C,864,Actual,864,864
2026-06-28,Product C,857,Actual,857,857
2026-06-29,Product C,871,Actual,871,871
2026-06-30,Product C,891,Actual,891,891
2026-07-01,Product A,900,Forecast,895,904
2026-07-01,Product B,831,Forecast,826,835
2026-07-01,Product C,894,Forecast,889,898
2026-07-02,Product A,892,Forecast,885,898
2026-07-02,Product B,822,Forecast,815,828
2026-07-02,Product C,884,Forecast,877,890
2026-07-03,Product A,894,Forecast,885,902
2026-07-03,Product B,820,Forecast,811,828
2026-07-03,Product C,874,Forecast,865,882
2026-07-04,Product A,875,Forecast,863,886
2026-07-04,Product B,818,Forecast,806,829
2026-07-04,Product C,870,Forecast,858,881
2026-07-05,Product A,871,Forecast,857,884
2026-07-05,Product B,822,Forecast,808,835
2026-07-05,Product C,869,Forecast,855,882
2026-07-06,Product A,882,Forecast,866,897
2026-07-06,Product B,824,Forecast,808,839
2026-07-06,Product C,882,Forecast,866,897
2026-07-07,Product A,892,Forecast,874,909
2026-07-07,Product B,834,Forecast,816,851
2026-07-07,Product C,890,Forecast,872,907
2026-07-08,Product A,893,Forecast,872,913
2026-07-08,Product B,833,Forecast,812,853
2026-07-08,Product C,900,Forecast,879,920
2026-07-09,Product A,892,Forecast,869,914
2026-07-09,Product B,824,Forecast,801,846
2026-07-09,Product C,885,Forecast,862,907
2026-07-10,Product A,900,Forecast,875,924
2026-07-10,Product B,820,Forecast,795,844
2026-07-10,Product C,873,Forecast,848,897
2026-07-11,Product A,871,Forecast,844,897
2026-07-11,Product B,817,Forecast,790,843
2026-07-11,Product C,870,Forecast,843,896
2026-07-12,Product A,874,Forecast,844,903
2026-07-12,Product B,821,Forecast,791,850
2026-07-12,Product C,870,Forecast,840,899
2026-07-13,Product A,880,Forecast,848,911
2026-07-13,Product B,830,Forecast,798,861
2026-07-13,Product C,882,Forecast,850,913
2026-07-14,Product A,891,Forecast,857,924
2026-07-14,Product B,834,Forecast,800,867
2026-07-14,Product C,889,Forecast,855,922
2026-07-15,Product A,899,Forecast,863,934
2026-07-15,Product B,831,Forecast,795,866
2026-07-15,Product C,896,Forecast,860,931
2026-07-16,Product A,892,Forecast,854,929
2026-07-16,Product B,824,Forecast,786,861
2026-07-16,Product C,889,Forecast,851,926
2026-07-17,Product A,891,Forecast,850,931
2026-07-17,Product B,821,Forecast,780,861
2026-07-17,Product C,875,Forecast,834,915
2026-07-18,Product A,874,Forecast,831,916
2026-07-18,Product B,818,Forecast,775,860
2026-07-18,Product C,870,Forecast,827,912
2026-07-19,Product A,871,Forecast,826,915
2026-07-19,Product B,822,Forecast,777,866
2026-07-19,Product C,870,Forecast,825,914
2026-07-20,Product A,879,Forecast,832,925
2026-07-20,Product B,825,Forecast,778,871
2026-07-20,Product C,882,Forecast,835,928
2026-07-21,Product A,892,Forecast,842,941
2026-07-21,Product B,834,Forecast,784,883
2026-07-21,Product C,890,Forecast,840,939
2026-07-22,Product A,896,Forecast,844,947
2026-07-22,Product B,831,Forecast,779,882
2026-07-22,Product C,899,Forecast,847,950
2026-07-23,Product A,893,Forecast,839,946
2026-07-23,Product B,824,Forecast,770,877
2026-07-23,Product C,889,Forecast,835,942
2026-07-24,Product A,893,Forecast,837,948
2026-07-24,Product B,820,Forecast,764,875
2026-07-24,Product C,873,Forecast,817,928
2026-07-25,Product A,870,Forecast,811,928
2026-07-25,Product B,817,Forecast,758,875
2026-07-25,Product C,870,Forecast,811,928
2026-07-26,Product A,874,Forecast,813,934
2026-07-26,Product B,821,Forecast,760,881
2026-07-26,Product C,870,Forecast,809,930
2026-07-27,Product A,879,Forecast,816,941
2026-07-27,Product B,830,Forecast,767,892
2026-07-27,Product C,882,Forecast,819,944
2026-07-28,Product A,892,Forecast,827,956
2026-07-28,Product B,834,Forecast,769,898
2026-07-28,Product C,889,Forecast,824,953
2026-07-29,Product A,898,Forecast,831,964
2026-07-29,Product B,831,Forecast,764,897
2026-07-29,Product C,898,Forecast,831,964
2026-07-30,Product A,898,Forecast,828,967
2026-07-30,Product B,824,Forecast,754,893
2026-07-30,Product C,889,Forecast,819,958
2026-07-31,Product A,898,Forecast,826,969
2026-07-31,Product B,821,Forecast,749,892
2026-07-31,Product C,875,Forecast,803,946
2026-08-01,Product A,874,Forecast,800,947
2026-08-01,Product B,818,Forecast,744,891
2026-08-01,Product C,870,Forecast,796,943
2026-08-02,Product A,870,Forecast,794,945
2026-08-02,Product B,822,Forecast,746,897
2026-08-02,Product C,870,Forecast,794,945
2026-08-03,Product A,876,Forecast,797,954
2026-08-03,Product B,825,Forecast,746,903
2026-08-03,Product C,882,Forecast,803,960
2026-08-04,Product A,891,Forecast,810,971
2026-08-04,Product B,834,Forecast,753,914
2026-08-04,Product C,890,Forecast,809,970
2026-08-05,Product A,895,Forecast,812,977
2026-08-05,Product B,831,Forecast,748,913
2026-08-05,Product C,898,Forecast,815,980
2026-08-06,Product A,892,Forecast,807,976
2026-08-06,Product B,824,Forecast,739,908
2026-08-06,Product C,889,Forecast,804,973
2026-08-07,Product A,896,Forecast,808,983
2026-08-07,Product B,820,Forecast,732,907
2026-08-07,Product C,873,Forecast,785,960
2026-08-08,Product A,870,Forecast,780,959
2026-08-08,Product B,817,Forecast,727,906
2026-08-08,Product C,870,Forecast,780,959
2026-08-09,Product A,874,Forecast,782,965
2026-08-09,Product B,821,Forecast,729,912
2026-08-09,Product C,870,Forecast,778,961
2026-08-10,Product A,880,Forecast,786,973
2026-08-10,Product B,830,Forecast,736,923
2026-08-10,Product C,882,Forecast,788,975
2026-08-11,Product A,891,Forecast,795,986
2026-08-11,Product B,834,Forecast,738,929
2026-08-11,Product C,889,Forecast,793,984
2026-08-12,Product A,899,Forecast,800,997
2026-08-12,Product B,831,Forecast,732,929
2026-08-12,Product C,898,Forecast,799,996
2026-08-13,Product A,891,Forecast,790,991
2026-08-13,Product B,824,Forecast,723,924
2026-08-13,Product C,889,Forecast,788,989
2026-08-14,Product A,897,Forecast,794,999
2026-08-14,Product B,821,Forecast,718,923
2026-08-14,Product C,875,Forecast,772,977
2026-08-15,Product A,875,Forecast,770,979
2026-08-15,Product B,818,Forecast,713,922
2026-08-15,Product C,870,Forecast,765,974
2026-08-16,Product A,871,Forecast,763,978
2026-08-16,Product B,822,Forecast,714,929
2026-08-16,Product C,870,Forecast,762,977
2026-08-17,Product A,878,Forecast,768,987
2026-08-17,Product B,825,Forecast,715,934
2026-08-17,Product C,882,Forecast,772,991
2026-08-18,Product A,891,Forecast,779,1002
2026-08-18,Product B,834,Forecast,722,945
2026-08-18,Product C,890,Forecast,778,1001
2026-08-19,Product A,895,Forecast,781,1008
2026-08-19,Product B,831,Forecast,717,944
2026-08-19,Product C,898,Forecast,784,1011
2026-08-20,Product A,893,Forecast,776,1009
2026-08-20,Product B,824,Forecast,707,940
2026-08-20,Product C,889,Forecast,772,1005
2026-08-21,Product A,896,Forecast,777,1014
2026-08-21,Product B,820,Forecast,701,938
2026-08-21,Product C,873,Forecast,754,991
2026-08-22,Product A,870,Forecast,749,990
2026-08-22,Product B,817,Forecast,696,937
2026-08-22,Product C,870,Forecast,749,990
2026-08-23,Product A,874,Forecast,751,996
2026-08-23,Product B,821,Forecast,698,943
2026-08-23,Product C,870,Forecast,747,992
2026-08-24,Product A,880,Forecast,755,1004
2026-08-24,Product B,830,Forecast,705,954
2026-08-24,Product C,882,Forecast,757,1006
2026-08-25,Product A,891,Forecast,763,1018
2026-08-25,Product B,834,Forecast,706,961
2026-08-25,Product C,889,Forecast,761,1016
2026-08-26,Product A,899,Forecast,769,1028
2026-08-26,Product B,831,Forecast,701,960
2026-08-26,Product C,898,Forecast,768,1027
2026-08-27,Product A,896,Forecast,764,1027
2026-08-27,Product B,824,Forecast,692,955
2026-08-27,Product C,889,Forecast,757,1020
2026-08-28,Product A,896,Forecast,762,1029
2026-08-28,Product B,821,Forecast,687,954
2026-08-28,Product C,875,Forecast,741,1008
2026-08-29,Product A,876,Forecast,739,1012
2026-08-29,Product B,818,Forecast,681,954
2026-08-29,Product C,870,Forecast,733,1006
2026-08-30,Product A,870,Forecast,731,1008
2026-08-30,Product B,822,Forecast,683,960
2026-08-30,Product C,870,Forecast,731,1008
2026-08-31,Product A,876,Forecast,735,1016
2026-08-31,Product B,825,Forecast,684,965
2026-08-31,Product C,882,Forecast,741,1022
2026-09-01,Product A,891,Forecast,748,1033
2026-09-01,Product B,834,Forecast,691,976
2026-09-01,Product C,890,Forecast,747,1032
2026-09-02,Product A,895,Forecast,749,1040
2026-09-02,Product B,831,Forecast,685,976
2026-09-02,Product C,898,Forecast,752,1043
2026-09-03,Product A,894,Forecast,746,1041
2026-09-03,Product B,824,Forecast,676,971
2026-09-03,Product C,889,Forecast,741,1036
2026-09-04,Product A,898,Forecast,748,1047
2026-09-04,Product B,820,Forecast,670,969
2026-09-04,Product C,873,Forecast,723,1022
2026-09-05,Product A,870,Forecast,718,1021
2026-09-05,Product B,817,Forecast,665,968
2026-09-05,Product C,870,Forecast,718,1021
2026-09-06,Product A,875,Forecast,721,1028
2026-09-06,Product B,821,Forecast,667,974
2026-09-06,Product C,870,Forecast,716,1023
2026-09-07,Product A,880,Forecast,723,1036
2026-09-07,Product B,830,Forecast,673,986
2026-09-07,Product C,882,Forecast,725,1038
2026-09-08,Product A,891,Forecast,732,1049
2026-09-08,Product B,834,Forecast,675,992
2026-09-08,Product C,889,Forecast,730,1047
2026-09-09,Product A,898,Forecast,737,1058
2026-09-09,Product B,831,Forecast,670,991
2026-09-09,Product C,898,Forecast,737,1058
2026-09-10,Product A,896,Forecast,733,1058
2026-09-10,Product B,824,Forecast,661,986
2026-09-10,Product C,889,Forecast,726,1051
2026-09-11,Product A,894,Forecast,728,1059
2026-09-11,Product B,821,Forecast,655,986
2026-09-11,Product C,875,Forecast,709,1040
2026-09-12,Product A,875,Forecast,707,1042
2026-09-12,Product B,818,Forecast,650,985
2026-09-12,Product C,870,Forecast,702,1037
2026-09-13,Product A,870,Forecast,700,1039
2026-09-13,Product B,822,Forecast,652,991
2026-09-13,Product C,870,Forecast,700,1039
2026-09-14,Product A,878,Forecast,706,1049
2026-09-14,Product B,825,Forecast,653,996
2026-09-14,Product C,882,Forecast,710,1053
2026-09-15,Product A,891,Forecast,716,1065
2026-09-15,Product B,834,Forecast,659,1008
2026-09-15,Product C,890,Forecast,715,1064
2026-09-16,Product A,895,Forecast,718,1071
2026-09-16,Product B,831,Forecast,654,1007
2026-09-16,Product C,898,Forecast,721,1074
2026-09-17,Product A,895,Forecast,716,1073
2026-09-17,Product B,824,Forecast,645,1002
2026-09-17,Product C,889,Forecast,710,1067
2026-09-18,Product A,900,Forecast,719,1080
2026-09-18,Product B,820,Forecast,639,1000
2026-09-18,Product C,873,Forecast,692,1053
2026-09-19,Product A,870,Forecast,687,1052
2026-09-19,Product B,817,Forecast,634,999
2026-09-19,Product C,870,Forecast,687,1052
2026-09-20,Product A,875,Forecast,689,1060
2026-09-20,Product B,821,Forecast,635,1006
2026-09-20,Product C,870,Forecast,684,1055
